"rid","pid","WS_ID","ws_mi60.max","ws_accum_precip.mean","ws_sbs.mean","ws_dnbr.mean","ws_flow.accum.max","ws_slope.mean","ws_northness.mean","ws_eastness.mean","ws_bare.earth.mean","ws_ndvi.max","ws_ndvi.mean","ws_ndvi.min","ws_ndvi.range","ws_drainage_density","ws_RV.Sand","ws_RV.Silt","ws_RV.Clay","ws_Kw","ch_flow.accum.max","ch_watershed","ch_valley_width","ch_channel_width","ch_channel.width.over.valley.width","ch_elevation.mean","ch_slope.median","ch_curvature.median","ch_sfm.erosion.mean","ch_sfm.erosion.count","ch_sfm.erosion.sum","ch_sfm.deposition.mean","ch_sfm.deposition.count","ch_sfm.deposition.sum","ch_sfm.net.change","ch_sfm.net.change.norm","ch_ch_area","ch_distance.upstream","ch_distance.downstream","ch_slope.upstream","ch_slope.downstream","ch_central.slope.difference","ch_slope.over.width","ch_change.in.slope.over.width","ch_stream.power","ch_slope.over.width.central.diff","ch_stream.power.central.diff","ch_area","hs_area","hs_hillslope.length","hs_flow.accumulation.max","hs_elevation.range","hs_slope.median","hs_northness.median","hs_eastness.median","hs_curvature.median","hs_bare.earth.mean","hs_ndvi.max","hs_ndvi.mean","hs_ndvi.min","hs_ndvi.range","hs_dnbr.median","hs_drainage_density","ch_sfm.erosion.norm","ch_sfm.deposition.norm","ratio","snapdist","upDist","afv_flow_accum","locID","netID","netgeom"
34,11,155,0,0,2.34389242609716,0.868285130840822,-0.919853764321309,-0.925573285244133,3.94639088333549,-4.23556608539017,1.2048692310545,-1.33273888998993,-1.35686395650802,-1.30312646548814,-1.21804625867152,-0.823952219960062,0,0,-0.336780575539566,-0.319354838709678,-0.999266509311266,12,-0.230340736394854,0,9.64783956404327e-09,0.839258244409586,1.0422095706978,-0.618157062328471,0.041535007742663,2300.0000000001,95.530517578225,0.0985217118362006,2910.0000000001,286.698181152444,382.228698730569,0.073364433637518,-0.0376705142934523,0.241084476937277,0.697078619692578,1.23130572951071,0.413301169360815,-0.610033858113153,0,0,0,1.23121095590859e-16,1.59756833148845e-16,-0.0376164403731901,-0.344576892861292,-0.123909610681037,0.0257724582697392,-0.180169828224204,-0.248587629004034,-0.310913683709659,0.366305215868857,-0.107770218013777,-0.527650989523227,-0.415902866420084,-0.403993704436444,-0.185716602599446,-0.566061677591332,0.021352056764114,1.85471663132455,3.21153227800637,9.63818145404149,0.240513118094714,0.766060574152826,5787.2295550593,0.00781248349848019,11,2,"SNETWORK (2 34 5787.2295550593 0.240513118094714 11 11)"
34,12,156,0,0,2.34389242609716,0.868285130840822,-0.920288761090818,-0.930806630758114,3.99825192900586,-4.32528012211872,1.20630309823442,-1.33748832789279,-1.36201160714814,-1.31040098115334,-1.22133794073662,-0.862762468133259,0,0,-0.336780575539566,-0.319354838709678,-0.999416721589466,12,-0.421217268779093,0,9.64784000143678e-09,0.861562630044079,1.29472194102813,-0.460267370437292,0.0395063241401168,1897.0000000001,74.9434967042016,0.0859860766571332,3057.0000000001,262.859436035256,337.802932739358,0.0681879154692486,0.335530020588895,0.199086528985156,0.261458261176793,0.764056803339575,1.04847878209687,0.186393653423376,0,-2.21671578803898e-16,0,0,2.66261388581408e-17,0.33446367409623,-0.416110057937215,-0.126618177680344,0.0252752619834449,-0.230311444485869,-0.323369730142897,-0.374046542002201,0.315394904177414,-0.143811072097754,0.258229575169048,-0.422930716552633,-0.42880763561241,-0.331737698963155,-0.520184312060728,-2.24918379017018,2.45733814272305,2.51032642704636,8.80480652621378,0.26256488493664,0.518385173824036,5796.45714774492,0.00781248349848019,12,2,"SNETWORK (2 34 5796.45714774492 0.26256488493664 12 12)"
34,13,157,0,0,2.44026589416003,0.951324078820333,-0.920658508344901,-0.934561165773729,4.0497148186764,-4.38325619297512,1.20095092234513,-1.34135502641205,-1.36605053166098,-1.31508297238683,-1.22451964384483,-0.906970055187937,0,0,-0.336780575539566,-0.319354838709678,-1.00009060969992,12,-0.404906636071444,0,9.64784000143678e-09,0.884117233065492,0.795546685245397,-0.581856431486153,0.0303960974370633,1773.0000000001,53.8922805787133,0.0677438852144687,3908.0000000001,264.743103027444,318.635383606057,0.0560879042728493,-0.0334580682385008,0.665336509374805,0.216813820876242,0.72721996587839,1.29944154274154,0.388038693152589,0,0,0,-6.15605477954295e-17,-3.5501518477521e-17,-0.0334093525783494,-0.431604928721689,0.0207611326724566,-0.038729144770731,-0.193391055639332,-0.499055277806177,-0.456348663030569,0.184050481267383,-0.593820952108246,-0.373569686781262,-0.43615399165976,-0.484724318551021,-0.740357694340802,-0.382638000691678,-0.0423078267947914,2.50619149843452,1.81166930248544,8.89973383293257,0.28534202157685,0.624098974220599,5805.98827243742,0.00781248349848019,13,2,"SNETWORK (2 34 5805.98827243742 0.28534202157685 13 13)"
34,14,158,0,0,2.44026589416003,0.951324078820333,-0.921015461576352,-0.935601086352914,4.1066941724024,-4.43607642908748,1.20092926567827,-1.34546194967378,-1.3698362551827,-1.31690261437593,-1.22917297467638,-0.950739564643558,0,0,-0.336780575539566,-0.319354838709678,-1.00031661716437,12,-0.345439321989362,0,9.64784000143678e-09,0.906835985916239,0.756192848923943,0.154330430806891,0.0429541128641178,2234.0000000001,95.9594879151391,0.0494106248130618,2510.0000000001,124.020668029885,219.980155944924,0.0463701847426695,0.948651399142555,0.415656804033621,0.712444451172018,-0.164352565543177,0.80332960940194,0.700236947853365,0,0,0,0,0,0.942926085593631,0.429426869069013,0.829835995127571,-0.039161535085428,0.411969773692206,-0.868435364128618,-0.594486402462337,-0.142525466070782,0.342102036193548,0.0982756538625572,0.00693766177963064,0.0535421346746573,-0.0494555038162389,-0.016751748063012,0.721610775912074,0.196126022320665,3.19529340419078,4.12968463201647,0.307025380548671,1.98913721629639,5815.06170433439,0.00781248349848019,14,2,"SNETWORK (2 34 5815.06170433439 0.307025380548671 14 14)"
34,15,159,0,0,2.63775250904295,0.984013385514902,-0.923532045828189,-0.913925917449603,4.59230191233658,-4.67266008682773,1.17423745364599,-1.40429198722371,-1.43385098517526,-1.368943550488,-1.28532623864533,-1.01538982353538,0,0,-0.336780575539566,-0.319354838709678,-1.0020791997682,12,-0.266764088283309,0,9.64784000143678e-09,0.933332195007777,-0.19629932707352,1.06623990235432,0.026973828704055,215.0000000001,5.79937314997183,0.0546563433023332,2220.0000000001,121.33708190928,127.136455059152,0.0522120966334914,0.68409911489433,0.699168592221222,0.447031228790976,-0.144805829793861,0.764217278420805,0.65781106468494,0,0,0,0,1.77507592387605e-17,0.68081188845913,-2.00149912210694,-1.43695295316393,0.154459426455476,-0.710087306842653,-0.0788609481518748,-0.406687904020013,0.47218735780003,-2.03004219222544,0.258229575169048,-0.52705119977594,-0.546363221524656,-0.858165549907944,-0.466852153532223,-0.0741377685742442,101.96276769107,0.193603140243186,4.05065159259169,0.328678776343323,0.260428757659264,5824.12259809795,0.00781248349848019,15,2,"SNETWORK (2 34 5824.12259809795 0.328678776343323 15 15)"
34,16,160,0,0,2.63775250904295,0.984013385514902,-0.923541001644032,-0.914031935217912,4.59367579886,-4.67462195174386,1.1741029015595,-1.40459461384485,-1.43415505508748,-1.36897983940625,-1.2857076147082,-1.05434758155888,0,0,-0.336780575539566,-0.319354838709678,-1.0024402604736,12,0.0954992805314358,0,9.64784000143678e-09,0.955379747211811,-0.175416995898705,0.924331278466149,0.0322759058820023,331.0000000001,10.6833248139428,0.075688567264079,3786.0000000001,286.556915283303,297.240240097146,0.0721982609931372,-0.650113357540924,0.304388871296574,0.74840845599916,-0.349888830912861,-0.182429674629721,0.149863661526671,0,0,0,0,8.87537961938026e-18,-0.651062127131024,-2.00149912188204,-1.43695295316393,0.1544489779605,-0.710087306842653,-0.169143126707248,-0.439591580183324,0.183676545048892,0.776748294912911,0.258229575169048,-0.605881209609289,-0.513034301106973,-0.792006337265743,-0.60429539789558,-0.0900527394639705,101.962767712502,0.361303277038332,9.6911733335735,0.351261663572757,0.710094276103444,5833.57243885276,0.00781248349848019,16,2,"SNETWORK (2 34 5833.57243885276 0.351261663572757 16 16)"
34,17,161,0,0,2.63775250904295,0.984013385514902,-0.923549957459875,-0.914119259304285,4.59514658785522,-4.6760727489465,1.17396833153088,-1.40474347449263,-1.43437997019326,-1.36904210353982,-1.2858780037873,-1.09330681240972,0,0,-0.336780575539566,-0.319354838709678,-1.00293224013707,12,0.144174014728738,0,9.64784000143678e-09,0.975785063021388,-0.394512971954032,1.06301886074879,0.0266003689176473,180.0000000001,4.78806638727651,0.0595339935838,3940.0000000001,234.563934326272,239.352000713448,0.0580951459042108,0.138051206331964,0.711149009071401,0.328751769372911,-0.328982064616654,-0.16167549346437,0.148805909596307,0,0,0,0,0,0.137740269383163,-1.64342598370537,-1.2465544592467,0.0666547309295925,-0.660858266884053,-0.411653148327523,-0.54169326591133,0.303311853178104,1.31808894412036,0.258229575169048,-0.458039051473836,-0.425739516810483,-1.02962384202234,-0.303081979808099,-0.0820952540191073,46.1468050159908,0.16068988293462,7.87208198459906,0.373903264427946,1.79893016474934,5843.04684840641,0.00781248349848019,17,2,"SNETWORK (2 34 5843.04684840641 0.373903264427946 17 17)"
34,18,162,0,0,2.63775250904295,0.984013385514902,-0.92357170729835,-0.914261487151538,4.59938662802643,-4.68002033569362,1.1736414438842,-1.40508285837128,-1.43479849628174,-1.36918523793957,-1.28626617296935,-1.14301378241458,0,0,-0.336780575539566,-0.319354838709678,-1.00330294750253,12,-0.0661781203448877,0,9.64784000143678e-09,0.995057371842822,-0.37217768164311,0.862791394622864,0.0836403314584215,254.0000000001,21.2446441651391,0.0745332382304573,1632.0000000001,121.638244629006,142.882888794045,0.0757597502558565,0.151035967686548,0.306872470359115,0.761143816437564,-0.218756438246532,-0.379426928473489,-0.0853624224806944,0,0,0,0,0,0.150686568236817,-2.00149912174711,-1.43695295316393,0.154413149264778,-0.710087306842653,-0.122954929267308,-0.575173614252921,0.209256648492784,-1.67198541779069,0.258229575169048,-0.429542354106196,-0.427273576211446,-0.651981375040187,-0.422697391932372,-0.0781165112966758,101.962767644092,0.712890896491894,4.08172509680827,0.395852382158945,0.495979198355394,5852.23148742795,0.00781248349848019,18,2,"SNETWORK (2 34 5852.23148742795 0.395852382158945 18 18)"
34,19,163,0,0,2.63775250904295,0.984013385514902,-0.923580663114193,-0.91435785599975,4.601262316338,-4.68151801367862,1.17350681231234,-1.40508361900621,-1.43479849628174,-1.36918523793957,-1.28626617296935,-1.18198010893954,0,0,-0.336780575539566,-0.319354838709678,-1.0033718522173,12,-0.277382255847459,0,9.64784000143678e-09,1.01557949638909,-0.254420524472104,0.973534615743933,0.0517586422538896,223.0000000001,11.5421772004174,0.761286095827848,3081.0000000001,2345.5224609376,2357.06463813792,0.713397287671979,0.145258492261764,0.307955893975227,0.331391871937078,-0.542002891351343,-0.35722870464431,0.172080023280364,0,0,0,0,0,0.144926401464599,-2.0014991217712,-1.43695295316393,0.154402697686878,-0.710087306842653,-0.690937207255168,-0.579186315177083,0.0132797146795906,2.31301647067671,0.258229575169048,-0.432848172882978,-0.428040605911928,-0.696169534690495,-0.44272708755272,-0.07612713993546,101.962767605593,0.38733408025233,78.7113877521674,0.417456629986964,1.90891936310562,5861.27181515611,0.00781248349848019,19,2,"SNETWORK (2 34 5861.27181515611 0.417456629986964 19 19)"
34,20,164,0,0,2.63775250904295,0.984013385514902,-0.923589618930036,-0.914349581680548,4.60315219287614,-4.68266986539463,1.17337216278243,-1.40508285837128,-1.43479849628174,-1.36918585530618,-1.28626617296935,-1.22094791060441,0,0,-0.336780575539566,-0.319354838709678,-1.00363782441632,12,-0.0915408865520978,0,9.64784000143678e-09,1.03473684117779,-0.599753861525848,0.86124378831032,0.0668390753985614,454.0000000001,30.3449401856469,0.856484690120161,3069.0000000001,2628.55151367198,2658.89645385752,0.754725079253398,0.328994944670938,0.854058780628906,0.332543567277166,0.624381416684193,-0.240194195758096,-0.611529067333451,0,0,0,0,0,0.32795942799676,-1.49837221732124,-1.30933316973211,0.0214785200707572,-0.631683647634257,-0.706790879399592,-0.765308171460197,-0.479538494154001,-1.15843867916722,0.258229575169048,-0.40823340333331,-0.503833573633062,-0.121040456571828,-0.579900422585816,-0.0751324542548521,30.0460843998108,1.01650622603374,88.0522078066411,0.439559671635935,1.8616991830164,5870.52086385647,0.00781248349848019,20,2,"SNETWORK (2 34 5870.52086385647 0.439559671635935 20 20)"
34,21,165,0,0,2.63775250904295,0.984013385514902,-0.923620324584354,-0.914323482016504,4.60793153603844,-4.68382133535046,1.1729103708673,-1.38991515283783,-1.42550868689355,-1.37765701990206,-1.26294252559086,-1.26518016453011,0,0,-0.336780575539566,-0.319354838709678,-1.02616690995773,12,-0.561813077808164,0,9.64784000143678e-09,1.05732900592486,0.646327515430299,0.334841877181549,0.177768704827163,1497.0000000001,266.119750976662,1.17688815379898,1225.0000000001,1441.68798828135,1707.80773925791,0.62740916220794,0.151035976160895,0.615574712829416,0.913059018864549,0.680362999668841,-0.583408302442335,-0.884065851575842,0,0,0,0,0,0.150686576685576,-1.48105397758366,-1.31518552797649,-0.150888722701152,-0.670885477238455,-1.58152464814991,0.215548369609413,-0.223860893460021,0.408477661848096,0.258229575169048,-0.092279609025791,-0.172576793722379,0.132332442295765,-0.227438364770049,-0.075629797095156,28.3429562419168,8.92998472266578,48.3776632999186,0.46186654440059,0.175801909318665,5879.85520597235,0.00781248349848019,21,2,"SNETWORK (2 34 5879.85520597235 0.46186654440059 21 21)"
