"varcomp","proportion","bootstrap_rep"
"1 | as.factor(ch_watershed)",0.602819166616546,42
"Covariates (PR-sq)",0.396803939562035,43
"tailup_de",0.541929047245545,43
"taildown_de",0,43
"euclid_de",3.44215120927436e-24,43
"nugget",1.63154835723441e-08,43
"1 | as.factor(ch_watershed)",0.0612669968769362,43
"Covariates (PR-sq)",0.310213481472601,44
"tailup_de",4.60325131432396e-10,44
"taildown_de",0,44
"euclid_de",0.000210620436862567,44
"nugget",9.48593062889197e-16,44
"1 | as.factor(ch_watershed)",0.68957589763021,44
"Covariates (PR-sq)",0.340338045949446,45
"tailup_de",3.14662222654489e-11,45
"taildown_de",0,45
"euclid_de",1.65837463047447e-06,45
"nugget",1.51736978399422e-14,45
"1 | as.factor(ch_watershed)",0.659660295644443,45
"Covariates (PR-sq)",0.456083232750088,46
"tailup_de",0.00210562675752206,46
"taildown_de",0,46
"euclid_de",4.53683125025465e-67,46
"nugget",0.541810179562106,46
"1 | as.factor(ch_watershed)",9.6093028362022e-07,46
"Covariates (PR-sq)",0.353567624352247,47
"tailup_de",1.76504011037946e-31,47
"taildown_de",0,47
"euclid_de",1.17081990296751e-05,47
"nugget",0.646420494379236,47
"1 | as.factor(ch_watershed)",1.73069486892648e-07,47
"Covariates (PR-sq)",0.367848825521102,48
"tailup_de",1.96400903501224e-11,48
"taildown_de",0,48
"euclid_de",3.88982525555891e-05,48
"nugget",4.3540317522187e-24,48
"1 | as.factor(ch_watershed)",0.632112276206702,48
"Covariates (PR-sq)",0.330468792213508,49
"tailup_de",0.000270392979077343,49
"taildown_de",0,49
"euclid_de",0.669260814807414,49
"nugget",0,49
"1 | as.factor(ch_watershed)",5.40750778369961e-170,49
"Covariates (PR-sq)",0.353346700137825,50
"tailup_de",8.79651550707112e-10,50
"taildown_de",0,50
"euclid_de",3.54919931487108e-24,50
"nugget",2.20938087046288e-60,50
"1 | as.factor(ch_watershed)",0.646653298982524,50
