"varcomp","proportion","bootstrap_rep"
"euclid_de",3.03366190817229e-11,44
"nugget",0.272605939386465,44
"1 | as.factor(ch_watershed)",0.0124231572742936,44
"Covariates (PR-sq)",0.601653355952929,45
"tailup_de",0.016323978335391,45
"taildown_de",0,45
"euclid_de",0.000140050416645996,45
"nugget",0.381882611142055,45
"1 | as.factor(ch_watershed)",4.15297879249671e-09,45
"Covariates (PR-sq)",0.0796654062953789,46
"tailup_de",6.55877853825772e-12,46
"taildown_de",0,46
"euclid_de",0.920323270630994,46
"nugget",1.13230670689426e-05,46
"1 | as.factor(ch_watershed)",5.07254273389379e-18,46
"Covariates (PR-sq)",0.607288838836958,47
"tailup_de",5.38641413647286e-11,47
"taildown_de",0,47
"euclid_de",0.172780979283931,47
"nugget",8.25618678118872e-17,47
"1 | as.factor(ch_watershed)",0.219930181825246,47
"Covariates (PR-sq)",0.662891974538431,48
"tailup_de",6.62611778084675e-42,48
"taildown_de",0,48
"euclid_de",0.336760521694852,48
"nugget",2.70421692837525e-69,48
"1 | as.factor(ch_watershed)",0.000347503766717395,48
"Covariates (PR-sq)",0.688998839726057,49
"tailup_de",3.94046410488833e-29,49
"taildown_de",0,49
"euclid_de",2.96005602866495e-06,49
"nugget",0.310998168863904,49
"1 | as.factor(ch_watershed)",3.13540102125627e-08,49
"Covariates (PR-sq)",0.349578843016182,50
"tailup_de",4.78460002597363e-10,50
"taildown_de",0,50
"euclid_de",0.650421097860904,50
"nugget",4.32959704240927e-12,50
"1 | as.factor(ch_watershed)",5.86401245797355e-08,50
