"rid","pid","elevation.min","WS_ID","ws_mi60_mean","ws_accum_precip_mean","ws_10.min.storm.accum_mean","ws_30.min.storm.accum_mean","ws_60.min.storm.accum_mean","ws_sbs_mean","ws_dnbr.BAER_mean","ws_dnbr.extended_mean","ws_flow.accum_max","ws_slope_mean","ws_aspect.northness_mean","ws_aspect.eastness_mean","ws_slope.northness_mean","ws_slope.eastness_mean","ws_bare.earth_mean","ws_ndvi.max_mean","ws_ndvi.mean_mean","ws_ndvi.min_mean","ws_ndvi.range_mean","ws_RV.Sand","ws_RV.Silt","ws_RV.Clay","ws_Kw","ch_elevation.min","ch_watershed","ch_valley_width","ch_area","ch_channel_width","ch_channel.width.over.valley.width","ch_elevation.mean","ch_slope.median","ch_flow.accumulation.max","ch_curvature.median","ch_sfm.erosion.mean","ch_sfm.erosion.count","ch_sfm.erosion.sum","ch_sfm.deposition.mean","ch_sfm.deposition.count","ch_sfm.deposition.sum","ch_sfm.net.change","ch_sfm.net.change.norm","ch_ch_area","ch_distance.upstream","ch_distance.downstream","ch_slope.upstream","ch_slope.downstream","ch_central.slope.difference","ch_slope.over.width","ch_change.in.slope.over.width","ch_stream.power","ch_slope.over.width.central.diff","ch_stream.power.central.diff","ch_lidar.erosion.mean","ch_lidar.erosion.count","ch_lidar.erosion.sum","ch_lidar.deposition.mean","ch_lidar.deposition.count","ch_lidar.deposition.sum","ch_lidar.net.change","ch_lidar.net.change.norm","ch_lidar.resolution","hs_area","hs_hillslope.length","hs_flow.accumulation.max","hs_elevation.range","hs_mi60.mean","hs_accum.precip.mean","hs_storm.accum.10.min","hs_storm.accum.30.min","hs_storm.accum.60.min","hs_slope.median","hs_northness.median","hs_eastness.median","hs_curvature.median","hs_bare.earth.mean","hs_ndvi.max","hs_ndvi.mean","hs_ndvi.min","hs_ndvi.range","hs_dnbr.BAER.median","hs_extended.dnbr.median","hs_drainage_density","ch_sfm.net.change.count","ch_lidar.net.change.count","ch_sfm.erosion.norm","ch_sfm.deposition.norm","ch_lidar.erosion.norm","ch_lidar.deposition.norm","ratio","snapdist","upDist","afv_flow_accum","locID","netID","netgeom","X","Y"
43,11,-0.479976321383405,27,0,0,-1,-1,-1,-0.655021971397216,-0.822117438571108,-1.50046978017982,0.559848261638185,-0.451971538256753,-0.433640130711718,-0.344436523733196,-0.451971538256753,-0.451971538256753,0.473502544877978,0.744148613578729,0.562382382497867,0.58776377599724,0.605438554038232,0,0,0,0.901960784313725,-0.479976321383405,11,0.831048588068557,1.00982220924013,1.01680823613256,-0.526738646690962,-0.476677336530948,0.265740054688438,0.520284326048765,0.0211236314374938,0.0298373681561781,1.0000000001,0.0294055277130779,0.108515592053288,11.0000000001,1.17639533516653,1.20580086277961,0.0268846524209073,1.05105616239857,-0.529193188668772,-0.362040544671429,-0.427262290588787,0.0309445883710961,0.861916186464076,0.166794314573166,0.790230614834538,0.852058380178163,0.590721716926907,0.897829649884903,0.0158793688386157,549.0000000001,0.348710937600147,0.0158793688386157,549.0000000001,0.348710937600147,0.560947180275002,0.286620641127587,1e-10,0.36592109210909,0.608605761728991,-1.0109632558491,1.0516568943588,0,5.6843418860808e-14,-0.942542961278181,-0.939330807161182,-0.940913830935936,-0.51807766277295,0.0327321933723052,-0.554697021025984,-0.0514366536877104,-0.0835597009213426,-0.018062324404855,0,-0.0216752092881304,0,0.118348676383072,0.986389442364496,0,11.0000000001,1e-10,0.000655628479509965,0.0262290238413973,0.00777489269194533,0.00777489269194533,0.208615767544032,0.929529908113182,3101.87527587909,0.0312500660060792,11,2,"SNETWORK (2 43 3101.87527587909 0.208615767544032 11 11)",453238.590595173,4501022.5
43,12,-0.457382974715901,28,0,0,-1,-1,-1,-0.656110056052717,-0.838271767453213,-1.53661095332201,0.550283588685916,-0.434924056367143,-0.420298005069661,-0.337274349129895,-0.434924056367143,-0.434924056367143,0.467615619214963,0.685587261903394,0.504350256653655,0.568015201334474,0.557954161882811,0,0,0,0.901960784313725,-0.457382974715901,11,0.816475085032306,0.193217770172073,0.19351935929396,-0.53191370722429,-0.458424873068261,-0.449423900751698,0.506729588873942,0.342793275240798,0.0303324927644564,3.0000000001,0.0896804587388581,0.0510558676974607,10.0000000001,0.503169288228924,0.592849746867782,0.0140905004440062,0.194876684593847,-0.910481461431321,-0.499102624306547,-0.561216101590337,0.283775199278922,1.54294747951872,-0.549724058702925,1.49786534077751,0.00148517431362979,1.2034561128438,1.85580213451053,0.0120438074925114,878.0000000001,0.422978515725179,0.0120438074925114,878.0000000001,0.422978515725179,0.0699287859465862,0.190188416254559,1e-10,0.625797043313356,0.672880682591952,-0.901424798942041,1.25486460383891,0,0,-0.925661129908618,-0.921505191612295,-0.923553334039421,-0.212366929000688,-0.0529936149580172,-0.833237298067148,0.19209228436642,0.0637930944506985,-0.232501985175041,-0.184506688180781,-0.260983348014228,-0.217516785250339,-0.0608226669237265,0.102432081084964,0,10.0000000001,0.55952380962381,0.00213147182771157,0.0119590285162946,0.0100531019072162,0.0100531019072162,0.215744186880088,0.139331324957311,3112.27327918532,0.0312500660060792,12,2,"SNETWORK (2 43 3112.27327918532 0.215744186880088 12 12)",453228.606805429,4501021.5
43,13,-0.423950382535226,30,0,0,-1,-1,-1,-0.652191693391578,-0.878737019146107,-0.971102925350971,0.242339422510312,-0.974251878781501,-0.942238218312278,0.800644708346064,-0.974251878781501,-0.974251878781501,0.193318237758205,1.07411501597453,1.00070080980223,1.03291632732766,0.645518530470424,0,0,0,0.901960784313725,-0.423950382535226,11,0.404539528224876,0.458969479882235,0.460493453917756,-0.316212049435639,-0.430861204481052,-0.742150017382426,0.487529494784661,0.373856551654026,0.470465302567346,1.0000000001,0.463656191780556,0.123974385460877,6.0000000001,0.733080519503678,1.19673671118423,0.0278576330745623,0.467658931044127,1.27511900147041,0.135422646550052,-0.499578793952486,-0.58004825889103,-0.0286259322548129,-1.03988193755331,-0.0246125152092055,-0.732477521095908,0,0.194005548765976,0.0190325597535853,258.0000000001,0.196416015725083,0.0190325597535853,258.0000000001,0.196416015725083,0.115291882325203,0.422185691529337,1e-10,0.712932177027476,0.0760802371393292,-0.847967410847717,0.0192367572474285,1.77635683940025e-15,-5.6843418860808e-14,-0.753151450154611,-0.739351303065577,-0.746152334442449,-0.307322783427516,-1.31232398450942,-0.687646258257861,0.301628591500142,-0.0713998728412761,-0.583192866328283,-0.554806048327495,0.326656688465182,-0.803758956745059,-1.40573465612204,-1.88948605657355,0,6.0000000001,0.494897959283673,0.0107929872081204,0.0170646457664419,0.00457217132467855,0.00457217132467855,0.230193097286042,0.164183261948403,3133.34945485481,0.0312500660060792,13,2,"SNETWORK (2 43 3133.34945485481 0.230193097286042 13 13)",453208.693231386,4501022.30676861
43,14,-0.412931753563004,31,0,0,-0.969898012391661,-1.00036116796162,-0.993921440693166,-0.624334583847556,-0.819906879920708,-0.8277987946453,0.223320565704184,-0.942355773307358,-0.79369855027068,0.826130779750501,-0.942355773307358,-0.942355773307358,0.170731761174608,1.12007548857558,1.04179011349524,0.968828196915679,0.73702076290124,-0.885714285714286,0.686384976525822,0.464516129032257,-0.0980392156862747,-0.412931753563004,11,0.38742753542695,0.988797203239768,0.995503209543799,-0.282932470061962,-0.41583940556804,-0.527844731265435,0.19610999625113,0.138854606583698,0.438462976466282,2.0000000001,0.864234079632452,0.277286350082023,5.0000000001,1.36636572742789,2.23059980696035,0.0498155065967933,1.02833484097604,3.04575624063712,1.24145089550218,-0.462210987520735,-0.728095807972696,-0.318745314538544,-0.725958929591887,-0.284875093665341,-0.502240833031829,-0.171097854364834,-0.0860601008026233,0.0289384558845745,94.0000000001,0.108808593850046,0.0289384558845745,94.0000000001,0.108808593850046,0.18691320186279,0.512859737568916,1e-10,0.387847935969122,0.00347171555694975,0.21089916666347,0,0,0,-1,-1,-1,0.1132065818659,-1.51270945549263,0.496498450863931,0.238920833975019,-0.0852797174976254,-0.174517423819541,-0.316586599253804,0.766891440927831,-0.385490279290358,-2.08983681301638,-2.84522016119093,0,5.0000000001,0.773809523909524,0.0193007541161302,0.0305147523806631,0.00242999895911034,0.00242999895911034,0.237799832519444,0.535651003941894,3144.44516266572,0.0312500660060792,14,2,"SNETWORK (2 43 3144.44516266572 0.237799832519444 14 14)",453198.091776198,4501023.5
43,15,-0.395298359538267,32,0,0,-0.969898012391661,-1.00036116796162,-0.993921440693166,-0.585525641042955,-0.757500674154385,-0.717918801027288,0.214459340011786,-0.946507874584017,-0.720258354030966,0.79656257367629,-0.946507874584017,-0.946507874584017,0.160163570291665,1.0786243980553,1.01922926712693,0.916391061984261,0.729609600408813,-0.885714285714286,0.686384976525822,0.464516129032257,-0.0980392156862747,-0.395298359538267,11,0.396027840008218,2.64843722818542,2.69406816446764,-0.280428802540813,-0.396662334029778,-0.487322661218483,0.180030284987614,0.248541457940696,1.05971461047795,3.0000000001,3.13313163343774,0.516789167288108,8.0000000001,4.07447683660312,7.20760846994085,0.141398400411283,2.93916048510114,2.70955982090602,2.94951943030396,-0.614502706417073,-0.51294406500831,0.27186709372168,-0.793327041610874,0.232302567561345,-0.6138608231164,0.316590427133765,0.395219127487781,0.0170118195265464,97.0000000001,0.0660058594750279,0.0170118195265464,97.0000000001,0.0660058594750279,0.221905537559283,0.560906353092298,1e-10,0.903484531584521,0.474472406114641,-0.259356758894712,0.351275325758255,0,0,-0.499999999999999,-0.499999999999999,-0.499999384902303,-1.11510637509392,0.286469064069625,-0.270130373655318,-0.174290977493573,-1.10241830822666,0.278402717469928,0.445193951672505,0.269345432364255,0.310096977155493,0.33931525668936,0.0819555946390609,0,8.0000000001,0.768707483093197,0.0614655752698529,0.0799328250414297,0.00129489871236117,0.00129489871236117,0.246729782546526,0.571640643379443,3157.47100269121,0.0312500660060792,15,2,"SNETWORK (2 43 3157.47100269121 0.246729782546526 15 15)",453186.657536618,4501023.65753662
43,16,-0.378028217018109,33,0,0,-0.969898012391661,-1.00036116796162,-0.993921440693166,-0.597695827924058,-0.788341291325771,-0.863507956823198,0.183776517383618,-0.831907283305218,-0.7183152106522,0.816640540441464,-0.831907283305218,-0.831907283305218,0.147713679357823,0.715600694043283,0.572387823317479,0.805967286278292,0.427081102272682,-0.885714285714286,0.686384976525822,0.464516129032257,-0.0980392156862747,-0.378028217018109,11,0.531716580272379,3.48816589728253,3.56591968874708,-0.277927910464166,-0.381697771132076,-0.65246951595718,0.140964856183062,0.359174548047981,0.179646552454097,5.0000000001,0.885232512213087,2.31220250959264,4.0000000001,9.11495070378119,10.0001832158943,0.183753224625322,4.00243364754311,2.17961221200087,2.62520312578189,0.346083235801865,-0.472261942056069,-1.28198810186011,-1.08366705793745,-0.94285949814284,-1.10912829626038,-0.989783756466744,-1.21916371138011,0.00384840493449477,287.0000000001,0.0441796876000187,0.00384840493449477,287.0000000001,0.0441796876000187,0.311985054708162,0.581354946824454,1e-10,0.103778864806428,-0.0246461305271017,0.0715463377128025,0.0369694059034943,0,0,-1,-1,-1,0.187711314182581,-1.51516787169221,0.326960858864448,0.372540713195851,0.0637930944506985,-0.0453304403850002,-0.23165736265113,0.540605435930149,-0.167221226446482,-2.79261340449289,-3.06541457171689,0,5.0000000001,0.445578231392517,0.0162661348342618,0.16748708969106,0.000811801130186064,0.000811801130186064,0.254726514507346,0.809309904463589,3169.13558658389,0.0312500660060792,16,2,"SNETWORK (2 43 3169.13558658389 0.254726514507346 16 16)",453176.300847217,4501020.5
43,17,-0.256796390804804,37,0,0,-0.969898012391661,-1.00036116796162,-0.993921440693166,-0.116988469356503,-0.155123241323446,0,0.0960002946375958,-0.623451494086907,-0.269926113542842,0.535204856781476,-0.623451494086907,-0.623451494086907,0.0253487202320375,-0.0329871163378488,-0.122985426538432,0.358364160141805,-0.0469546955967393,-0.885714285714286,0.686384976525822,0.464516129032257,-0.0980392156862747,-0.256796390804804,11,0.102761934140066,-0.518220640799633,-0.516548517813589,-0.131914404544474,-0.256552615970543,-0.589033013087249,0.0534949022721091,0.473862645132094,0.050330549992452,9.0000000001,0.446418978701467,0.0414761556979827,1e-10,1e-10,0.446418978701467,0.0112185505192443,-0.508668317465877,0.461259858304514,2.1436675490456,-0.57898999398574,0.592879415109843,1.98335225284286,-0.705324701608491,2.03096937492463,-0.614267323471247,1.57177418256153,1.78016283634512,0.0235928088349398,830.0000000001,0.783281250100331,0.0235928088349398,830.0000000001,0.783281250100331,0.916219582395459,0.217466084014974,1e-10,-1.38120402409384,-1.22666084817059,0.0517556967973891,-0.582148078171426,0,0,-1,-1,-1,-0.720921942538297,-0.0232590241871857,0.0484562217574204,0.1891518398501,0.0637930944506985,0.670155092614163,0.801962272920274,0.530013859230354,0.787282961303965,-1.63672230454536,-0.896536671714263,0,9.0000000001,0.477891156562585,0.0112185504192443,0,0.0196839306050698,0.0196839306050698,0.289119648570972,0.544401870246001,3219.30378023887,0.0312500660060792,17,2,"SNETWORK (2 43 3219.30378023887 0.289119648570972 17 17)",453142.683897656,4500996.68389766
43,18,-0.236404976097154,38,0,0,-0.969898012391661,-1.00036116796162,-0.993921440693166,-0.0970065906992513,-0.119973336727385,0.0615330163400082,0.0959119033588686,-0.622100990382619,-0.269529499011353,0.535204283785729,-0.622100990382619,-0.622100990382619,0.0251348917812801,-0.0399096953857566,-0.131343856443328,0.356985542671175,-0.0532235245194542,-0.885714285714286,0.686384976525822,0.464516129032257,-0.0980392156862747,-0.236404976097154,11,-0.104293665073596,-1.0231174279407,-1.01626992995798,0.0374376316795175,-0.24030291803668,-0.613959130732186,0.0532192500790203,0.465715515119165,0.0369886850075556,2.0000000001,0.0729066849907508,0.036401180650456,4.0000000001,0.143497364587339,0.21640404947809,0.00565799535924861,-0.985238314005658,-0.487565400437065,0.456350953259566,-0.613838825621528,-0.574374026543521,0.184826258877718,-0.708016198307183,0.190425581456694,-0.618313833739553,0.089115804461496,0.0693069072583417,0.0519630979531167,754.0000000001,1.56720703135066,0.0519630979531167,754.0000000001,1.56720703135066,1.00536501255449,1.11869459223154,1e-10,-2.64363424856991,-2.83970317473898,0.0517556967973891,-0.643536818995044,0,0,-1,-1,-1,-2.43532108678682,-0.152366912346527,-0.210881386763451,-0.0589813282144182,0.0637930944506985,0.597001507757447,0.698259100335922,-0.166274667163481,0.819558252791874,-1.6368116681838,-0.89218899688715,0,4.0000000001,0.348639455882313,0.00190618280325564,0.00375181245599297,0.0409754345104002,0.0409754345104002,0.296565058916575,0.794965230790723,3230.16416845962,0.0312500660060792,18,2,"SNETWORK (2 43 3230.16416845962 0.296565058916575 18 18)",453134.418657061,4500990.41865706
43,19,-0.220610262527692,39,0,0,-0.969898012391661,-1.00036116796162,-0.993921440693166,-0.0769391365445392,-0.0979936546297503,0.123249960930898,0.0957977312905127,-0.620300862357413,-0.268980968176334,0.535226934760495,-0.620300862357413,-0.620300862357413,0.0248759865367848,-0.0459782479909219,-0.138208926103351,0.354947697418468,-0.0581456335394127,-0.885714285714286,0.686384976525822,0.464516129032257,-0.0980392156862747,-0.220610262527692,11,-0.00933175376890535,-1.10024472266817,-1.09229294159665,-0.0614536445075792,-0.225864272081201,-0.651749596147356,0.053160444277828,0.404810929399041,0.0241187439368797,1.0000000001,0.0237696699499943,0.0252692613508933,15.0000000001,0.373553035044062,0.397322704894056,0.0104512928515814,-1.05643145279584,-0.0770040857466539,-0.458945830086274,-0.634303521394789,-0.599398596650094,0.181059070776005,-0.767885270192821,0.187057528401999,-0.703206331862809,0.152018659069272,0.141712107228074,0.0483779821232326,877.0000000001,1.69709960947572,0.0483779821232326,877.0000000001,1.69709960947572,1.11155553436582,1.27385115736304,1e-10,-2.65541541758496,-3.05455738620977,0.0517387459038633,-0.643536818995044,0,0,-1,-0.999999999999998,-1,-0.879538986169241,-0.0232590241871857,0.0484562217574204,-0.0329897431059226,0.0637930944506985,0.76512593185658,0.928490872404295,0.652894502109236,0.830921287275585,-1.15523730409005,0,0,15.0000000001,0.557823129351701,0.000625244354811021,0.00982604839677042,0.0446410049870512,0.0446410049870512,0.303583819854035,0.492648881400184,3240.40221647458,0.0312500660060792,19,2,"SNETWORK (2 43 3240.40221647458 0.303583819854035 19 19)",453126.886370665,4500983.88637067
43,20,-0.206465876781502,40,0,0,-0.969898012391661,-1.00036116796162,-0.993921440693166,-0.0769391365445392,-0.0979936546297503,0.123249960930898,0.09576458456099,-0.619493896848694,-0.268715835570887,0.535212074549173,-0.619493896848694,-0.619493896848694,0.02475213894523,-0.0485935689046926,-0.141113741371633,0.354016814901759,-0.06024333606039,-0.885714285714286,0.686384976525822,0.464516129032257,-0.0980392156862747,-0.206465876781502,11,0.0171958339804904,-0.685716381147667,-0.682719663440194,-0.0637460179536015,-0.211411292931125,-0.673941742671349,0.053053858763167,0.461688314655991,0.0213231066620979,3.0000000001,0.0630434827853177,0.0308678564063343,6.0000000001,0.182526608867255,0.245570091552573,0.00625280220052828,-0.668811413802258,-0.79627566171503,-0.0628924501406617,-0.644233363686079,-0.637338325757244,0.13596382570022,-0.837985019529642,0.136729547077165,-0.805779992648239,0.198437463757725,0.195222880962835,0.0379331593710499,962.0000000001,1.45966796885062,0.0379331593710499,962.0000000001,1.45966796885062,0.91744906441628,0.95747558672138,1e-10,-1.38120402409384,-0.854387128141203,0.192263247779123,-0.582148078171426,0,-5.6843418860808e-14,-1,-1,-1,-1.77127867923372,0.105848863972156,-0.295606488534479,-0.00699815799742709,0.0637930944506985,0.743308677470879,0.905665445504626,0.901415976311075,0.755007669816057,-0.470005986536683,0.900107847199033,0,6.0000000001,0.702380952480952,0.00160523791243326,0.00464756418809502,0.0371666390116584,0.0371666390116584,0.311080824155304,0.100976529762645,3251.33786319181,0.0312500660060792,20,2,"SNETWORK (2 43 3251.33786319181 0.311080824155304 20 20)",453119.275021058,4500977.27502106
43,21,-0.192505359080839,41,0,0,-0.969898012391661,-1.00036116796162,-0.993921440693166,-0.0769391365445392,-0.0979936546297503,0.123249960930898,0.0955657041838539,-0.617083859042566,-0.268032861484151,0.535238743395262,-0.617083859042566,-0.617083859042566,0.0243692417634499,-0.0565169460038918,-0.150015395965123,0.350523776740865,-0.0661056679832964,-0.885714285714286,0.686384976525822,0.464516129032257,-0.0980392156862747,-0.192505359080839,11,0.0354176268838565,0.720964404381299,0.724597955152675,-0.00238964754130098,-0.198026858091758,-0.68470977545962,0.0530134297748473,0.432464981629829,0.0285060034202171,1.0000000001,0.0280934320070268,0.0375575298512114,12.0000000001,0.444167451906957,0.472260883813984,0.0107701890169617,0.742068224319703,-0.381856140018842,-0.756747249821173,-0.637019109240008,-0.659618126182474,0.08539004576034,-0.955399380148908,0.0836258178672254,-0.986079880835994,0.0976910460113543,0.0790670470237603,0.0527710435078246,1032.0000000001,2.17838867197592,0.0527710435078246,1032.0000000001,2.17838867197592,1.5050217156266,1.48711856016178,1e-10,-1.58031584977509,-1.51234890467106,0.192233863118206,-0.616515640090563,0,0,-1,-0.999999999999998,-1,-1.20230230581567,0.393586892830607,-0.384211017792717,0.800734119898412,0.0637930944506985,0.786943186242281,0.951316299303963,0.767423532025289,0.842284321759296,-1.17597574499204,-0.89218899688715,0,12.0000000001,0.821428571528571,0.000640687339135468,0.0101295015778262,0.0496794427397082,0.0496794427397082,0.318190627454213,0.0254053565353738,3261.70871186436,0.0312500660060792,21,2,"SNETWORK (2 43 3261.70871186436 0.318190627454213 21 21)",453111.355937198,4500971.3559372
43,22,-0.179831917698869,42,0,0,-0.969898012391661,-1.00036116796162,-0.993921440693166,-0.0769391365445392,-0.0979936546297503,0.185155618713587,0.0953926045963465,-0.615145326769195,-0.267587335636904,0.535372110285915,-0.615145326769195,-0.615145326769195,0.0240312713718868,-0.0621869169596292,-0.156510128641682,0.34783626472654,-0.0701719015534012,-0.885714285714286,0.686384976525822,0.464516129032257,-0.0980392156862747,-0.179831917698869,11,0,0.315376543588055,0.316124500560921,0.00946462309194629,-0.184785486691012,-0.67688655670756,0.0528259862835469,0.432580890639532,0.0441529933431877,8.0000000001,0.348111685974724,0.0531665162252022,9.0000000001,0.471573266736822,0.819684952611546,0.0192963212691779,0.319578752583161,-0.706809696999623,-0.356971999668866,-0.417874744913534,-0.670428690236546,-0.334682433705139,-0.914138705979964,-0.319876544139882,-0.921597399492234,-0.439685609101785,-0.54038744141133,0.0464142472348235,878.0000000001,1.63006835947569,0.0464142472348235,878.0000000001,1.63006835947569,1.05675576429493,1.00856703290877,1e-10,-0.484169119606847,-0.575660476788707,-1.250957931032,-0.449849853019564,0,0,-0.668111807358974,-0.668111807358975,-0.668111399071649,-0.593823310388303,-0.531373627086683,0.514390254743608,-0.0892587792747295,-1.08681118819208,0.871748195327841,1.0781378309704,0.780631011465361,0.947480650476371,-1.13449886318806,0.967138961437706,0,9.0000000001,0.55952380962381,0.00819494718403779,0.0111013739851401,0.0383736733166212,0.0383736733166212,0.325275050370022,0.745922077447176,3272.04253896243,0.0312500660060792,22,2,"SNETWORK (2 43 3272.04253896243 0.325275050370022 22 22)",453103.033505145,4500966.5
43,23,-0.149152861614631,44,0,0,-0.969898012391661,-1.00036116796162,-0.993921440693166,-0.0666520209425061,-0.0552112599862935,0.15563930751834,0.0844946965232764,-0.599877959459753,-0.201522915229667,0.464489239846391,-0.599877959459753,-0.599877959459753,0.00934540074976788,-0.170729720813754,-0.272662873183679,0.283581121045732,-0.139347096503548,-0.885714285714286,0.686384976525822,0.464516129032257,-0.0980392156862747,-0.149152861614631,11,-0.0267162444280728,-1.10550896015839,-1.09747874786728,-0.0451992424654329,-0.150776376870311,-0.474425069910034,0.0513521658911652,0.345365636091355,0.0610212299731009,3.0000000001,0.180414183077433,0.0448512026177479,1.0000000001,0.0442020648274317,0.224616247804865,0.00591081393924654,-1.06127536572494,-0.168323267194084,0,-0.383141262371125,-0.423993321411161,0.0175512141644744,-0.477967712148752,0.0114716213877413,-0.313615451264856,-0.0761727374019252,-0.109231640494767,0.0101651279409091,55.0000000001,0.0223632813500095,0.0101651279409091,55.0000000001,0.0223632813500095,0.25758446711156,0.59080713213264,1e-10,-0.635254211003114,-0.652974316965373,-1.17889306666906,-0.507565402335854,0,0,-0.500000000000001,-0.499999999999999,-0.499999384902303,-1.25582799977116,0.292828312089451,-0.280214184724853,-0.920628544693811,-1.48953269931326,0.93488047671661,1.2206529375487,-0.0670946146656772,1.22771685370034,-1.17597574499204,1.22429952601715,0,3.0000000001,0.840136054521769,0.0047476291694649,0.00116318466978164,0.000588493457860643,0.000588493457860643,0.340997795372342,0.332646223719083,3294.97681749038,0.0312500660060792,23,2,"SNETWORK (2 43 3294.97681749038 0.340997795372342 23 23)",453087.317115486,4500953.31711549
43,24,-0.132071071726476,45,0,0,-0.969898012391661,-1.00036116796162,-0.993921440693166,-0.0666520209425061,-0.0552112599862935,0.143031378278174,0.0835629051266942,-0.593455717332936,-0.200215828511418,0.464874463288942,-0.593455717332936,-0.593455717332936,0.0089215548627292,-0.194296417934547,-0.301880319608282,0.280808191391924,-0.16198131333785,-0.885714285714286,0.686384976525822,0.464516129032257,-0.0980392156862747,-0.132071071726476,11,0.021303558144628,-0.931086622301484,-0.925447278328393,-0.0808356298092266,-0.132210684347782,-0.401578560960479,0.041700663770481,0.133781834236664,0.604486675766911,7.0000000001,4.17016498238515,0.121095067611002,3.0000000001,0.358027324574251,4.5281923068594,0.117539831457608,-0.899736894243853,-0.0883235057420602,-0.150984701339228,-0.303153420789076,-0.459313408212904,-0.186195323226831,-0.386878292854695,-0.203487097256814,-0.209425405372205,-0.198176454544983,-0.248522846673681,0.0371275719167702,161.0000000001,0.239101562600101,0.0371275719167702,161.0000000001,0.239101562600101,0.0803953504225394,0.353010201714291,1e-10,0.214109794380777,0.187741100479648,-1.12906083270073,0.172940822562684,0,0,-0.0195319256152331,-0.0195319256152303,-0.0195319015871468,-0.192617082089093,-0.745714899100131,1.01358348169955,0.136407280353519,0.0637930944506985,0.126950795824867,0.147382013649523,0.882815621321028,-0.0277750600909559,0.332388242927088,0.593235996919924,0,7.0000000001,0.659863945678231,0.108246394045482,0.00929343731212585,0.00620644076702541,0.00620644076702541,0.348515299332516,0.12325196229897,3305.9423664217,0.0312500660060792,24,2,"SNETWORK (2 43 3305.9423664217 0.348515299332516 24 24)",453080.684621822,4500945.68462182
43,25,-0.110948669423192,46,0,0,0,0,0,-0.0790990013337846,-0.068905345812282,0.0865152645072689,0.0778800824985268,-0.586492067270212,-0.164823011873419,0.426854502016556,-0.586492067270212,-0.586492067270212,0,-0.267255493062396,-0.37731183847419,0.242716339120393,-0.211946611765838,-0.885714285714286,0.686384976525822,0.464516129032257,-0.0980392156862747,-0.110948669423192,11,0.247182592083032,-0.755560904547561,-0.751897265785088,-0.2577700682662,-0.109880573316281,-0.314838844905371,0.0405429245595078,0.355238179064714,0.141118633660836,10.0000000001,1.39076203651017,0.0396454271929098,5.0000000001,0.195358166228771,1.58612020263894,0.0406083039355129,-0.734986121001651,0.0187519522243314,-0.073811877733554,-0.348821010161891,-0.386179172220184,0.0183985102163535,-0.284548555603919,0.0141860008306258,-0.0862627050804211,0.00661704132772415,-0.0182193681976797,0.0526077836648148,270.0000000001,0.56816406260024,0.0526077836648148,270.0000000001,0.56816406260024,0.74035575152109,1e-10,1e-10,0.0856680395960558,0.147122173962974,-1.17192235611563,0.0786833508372871,0,0,0,2.24340478254335e-15,2.29141747939233e-15,-0.344712045506792,0.0346064672517209,0.232196712144718,0,0.0637930944506985,0.150049035027539,0.25183918552443,0.488788103732345,0.0945029465531372,0.108778362729105,0.179874055116654,0,10.0000000001,0.474489796018367,0.035606688097811,0.00500161573770194,0.0145462991023612,0.0145462991023612,0.355446518764468,0.128542594865585,3316.05272036862,0.0312500660060792,25,2,"SNETWORK (2 43 3316.05272036862 0.355446518764468 25 25)",453073.535521985,4500938.53552199
43,26,-0.0692509843667315,48,0,0,0,0,0,-0.0652174991756457,-0.0386784571509557,0.0436236189269169,0.0597635533294048,-0.560938013559676,-0.0653122446193199,0.332350036823502,-0.560938013559676,-0.560938013559676,-0.0142457286911438,-0.515391816626624,-0.654819964102803,0.122017913285138,-0.387928624392174,-0.885714285714286,0.686384976525822,0.464516129032257,-0.0980392156862747,-0.0692509843667315,11,0.50090495068357,-0.369279004292175,-0.368461029925827,-0.405907007817261,-0.0671732843203244,-0.24114941505459,0.0179688476268184,0.261548781382592,0.0626581908272339,1.0000000001,0.06175132998091,0.207971381744408,3.0000000001,0.614884147471202,0.676635477352112,0.0168064994233914,-0.364531103388141,0.0231521083744376,0.160584647482721,-0.278220662296044,-0.34881490459377,-0.0466917747475969,-0.226040575229411,-0.0498728993491148,-0.0408109198054519,-0.0840943091891275,-0.106434723827472,0.00267583315702918,377.0000000001,0.0403515626000171,0.00267583315702918,377.0000000001,0.0403515626000171,0.308855464109708,0.573292948430566,1e-10,0.652266432576,0.290146159790523,0.0482145661624171,0.261994606319367,0,0,2.16404462897626e-15,2.24340478254335e-15,2.29141747939233e-15,-0.425430312495569,-0.690937765593735,0.519843360092773,-0.0472858658340769,-1.3259494721561,-0.246162736442903,-0.276015016776851,0.360945936631971,-0.381404945927242,-0.217257102859914,-0.0161619184997007,0,3.0000000001,0.292517006902721,0.00153380027910558,0.0152726990442858,0.00100226566689709,0.00100226566689709,0.370784971512236,0.0724157787022868,3338.42644375173,0.0312500660060792,26,2,"SNETWORK (2 43 3338.42644375173 0.370784971512236 26 26)",453059.664657929,4500923.66465793
