"varcomp","proportion","bootstrap_rep"
"nugget",0.427067316001729,43
"1 | as.factor(ch_watershed)",2.58941027371581e-09,43
"Covariates (PR-sq)",0.77197497700835,44
"tailup_de",9.19667661582055e-09,44
"taildown_de",0,44
"euclid_de",3.67537088443146e-05,44
"nugget",0.227988260080554,44
"1 | as.factor(ch_watershed)",5.57489998019637e-12,44
"Covariates (PR-sq)",0.577380760802233,45
"tailup_de",2.94761091086237e-06,45
"taildown_de",0,45
"euclid_de",0.422604567084385,45
"nugget",1.17245024715836e-05,45
"1 | as.factor(ch_watershed)",2.21199756869044e-24,45
"Covariates (PR-sq)",0.653521059270488,46
"tailup_de",8.27928623613024e-12,46
"taildown_de",0,46
"euclid_de",6.10935908113051e-06,46
"nugget",0.346472831362078,46
"1 | as.factor(ch_watershed)",7.362835423475e-14,46
"Covariates (PR-sq)",0.694580364155254,47
"tailup_de",5.27162491545357e-12,47
"taildown_de",0,47
"euclid_de",2.73128484250038e-06,47
"nugget",0.305416904553137,47
"1 | as.factor(ch_watershed)",1.49405619681578e-12,47
"Covariates (PR-sq)",0.61897937567004,48
"tailup_de",4.01960348066616e-06,48
"taildown_de",0,48
"euclid_de",1.13375944223164e-08,48
"nugget",0.381016593388884,48
"1 | as.factor(ch_watershed)",9.39469971013116e-16,48
"Covariates (PR-sq)",0.376461470932766,49
"tailup_de",9.8773668671117e-14,49
"taildown_de",0,49
"euclid_de",0.143115921887829,49
"nugget",1.55802364467587e-07,49
"1 | as.factor(ch_watershed)",0.480422451376942,49
"Covariates (PR-sq)",0.700235974267594,50
"tailup_de",3.24477859429611e-08,50
"taildown_de",0,50
"euclid_de",4.23715054640092e-05,50
"nugget",0.299721621522812,50
"1 | as.factor(ch_watershed)",2.5634442576621e-10,50
