"","rid","pid","WS_ID","ws_mi60.max","ws_accum_precip.mean","ws_sbs.mean","ws_dnbr.mean","ws_flow.accum.max","ws_slope.mean","ws_northness.mean","ws_eastness.mean","ws_bare.earth.mean","ws_drainage_density","ws_RV.Sand","ws_RV.Silt","ws_RV.Clay","ws_Kw","ch_watershed","ch_elevation.mean","ch_slope.median","ch_flow.accumulation.max","ch_curvature.median","ch_sfm.erosion.mean","ch_sfm.erosion.count","ch_sfm.erosion.sum","ch_sfm.deposition.mean","ch_sfm.deposition.count","ch_sfm.deposition.sum","ch_sfm.net.change","ch_sfm.net.change.norm","ch_valley_width","ch_area","ch_channel_width","ch_distance.upstream","ch_distance.downstream","ch_slope.upstream","ch_slope.downstream","ch_central.slope.difference","ch_slope.over.width","ch_change.in.slope.over.width","ch_stream.power","ch_channel.width.over.valley.width","ch_slope.over.width.central.diff","ch_stream.power.central.diff","hs_area","hs_hillslope.length","hs_flow.accumulation.max","hs_elevation.range","hs_slope.median","hs_northness.median","hs_eastness.median","hs_curvature.median","hs_bare.earth.mean","hs_ndvi.max","hs_ndvi.mean","hs_ndvi.min","hs_ndvi.range","hs_dnbr.median","hs_drainage_density","ch_sfm.erosion.norm","ch_sfm.deposition.norm","ratio","snapdist","upDist","afv_flow_accum","locID","netID","netgeom","geometry","ID"
"109",318,109,46,-0.878048784742747,-1,-0.907769711460825,-0.928501807510658,-0.146588126509561,0.122381964932115,-0.582790291960246,0.429129024636961,0.0645030376464261,-0.843009222209037,0.936326173981548,-0.966736888065191,0.812410175169805,0.942388650464588,0,0.133991331343038,-0.816202582336976,0.795045804471654,1.33977183912788,0.145826264349444,4271.0000000001,622.823974609475,0.116665649514062,80.0000000001,9.333251953225,632.1572265626,0.14529010043613,1.03819927931911,1.66248301013281,1.7031969293105,-0.740627502777828,-0.215032902640778,-0.644309281178141,-0.758713086567658,-0.157149416967089,-0.916707398598359,-0.0343684502880383,-1.36919966849171,0.632827835691823,-0.045415473034987,-0.0949915272835475,0.152765544048782,0.0329629548093054,0.190257570748505,0.183389999592817,0.576783575484115,-0.570788231617696,0.329841146163838,0.11138029989243,-0.0822418505296307,-1.00600250955257,-1.12313824883315,-1.60940321403312,-0.942022173435302,-0.915407659545702,0,1.38741712520562,0.0207909684301185,0.234586056173566,16.2172287818377,17787.915237924,5.82076609134674e-11,109,1,"SNETWORK (1 318 17787.915237924 0.234586056173566 109 109)",c(408731.616921325, 4456480.31356642),"boot_1_11"
"263",328,263,130,0,0.184902615043947,0,0.127106980786366,0.00903910664821961,-0.183185406449962,-0.0361103079009502,-0.954646104338605,-0.711867321916416,0.273655962419722,0,0,-0.0593156670149518,-0.0137101651139131,0,0.918577353501434,-0.51206175232118,0,0.466283525625146,0.318571308248412,614.0000000001,195.602783203225,0.0685544567341607,423.0000000001,28.99853515635,224.601318359475,0.216587578074325,-0.109768742835491,0.615655593974911,0.622424696331517,-0.392410344041633,0.0148807772102602,-0.694281622871099,-0.536458310557829,0.411151364067562,-0.600934787171018,0.249646621883909,-0.876538881815542,0.751191026847538,0.0180991876958646,0.0119622019697812,-1.27120461870261,-0.485622040380903,0.558060838338928,-0.738081422967819,-0.11786454664253,0.64369105169631,-0.69697309864153,-0.0802226017772025,0.365375756671148,-0.739321576574635,-0.82694319511502,-0.226421982784834,-0.888587551613959,0.387476714402409,0,0.896349678802207,0.132885776201082,0.173427652232623,4.84026538474488,18824.9579594794,2.91038304567337e-11,239,1,"SNETWORK (1 328 18824.9579594794 0.173427652232623 263 239)",c(409438.616869308, 4456403.31357209),"boot_1_12"
"23",56,23,8,-0.878048784742747,-1,-1.29520931640235,-0.975418071822304,-0.121907471060605,5.29789161947959,-2.02345494990782,3.28964164733974,0.639936458598865,-1.69573662583593,1.42713085069909,-1.21415175865896,0.972776564356801,0.986289834886087,-1,-1.2188078064216,1.40854222626011,-0.128832824456973,1.33643865658488,0.482570681273451,694.0000000001,334.904052734475,0.0608363483242729,447.0000000001,27.19384765635,362.097900390725,0.317351358899847,1.32334446497597,0.00579664965298341,0.00579709687239168,1.95877005577202,3.24059904430513,0.723611618544284,1.04614158880819,0.587646201955653,0.51675637075795,0.531578295979348,0.353154253882281,-1.32499137042945,0.211064380119632,0.166949299308714,-1.22024348077277,-1.85677761990408,-1.70366130200558,-1.02397118503739,-0.107594453522313,-0.774947086186105,0.58048763782185,-0.739640849436025,-0.0568401220722207,-0.26014437896614,-0.477580714536039,-1.51247107915639,0.280921225494754,-0.405385164011553,0,2.33864601807889,0.189895532819885,0.34263809419286,0.780051827829361,5829.31351036256,0.00048828125,23,1,"SNETWORK (1 56 5829.31351036256 0.34263809419286 23 23)",c(411992.747325274, 4450600.44464292),"boot_1_13"
"135",318,135,114,0.121951215257253,0,0.0888673706610499,0.0712695875496711,0.742655330350947,-0.253374846121947,0.177294382603255,-0.30594723190958,-0.367990226508346,0.0195142098044769,-0.0636738260184515,0.033263111934809,0,0,0,0.746791228977133,0.254154077308077,0.723272680646442,-0.43072318020967,0.207151327427806,490.0000000001,101.504150390725,0.070099734977008,498.0000000001,34.90966796885,136.413818359475,0.138070666455643,-0.264730892353762,-0.0465244361515217,-0.0464783297846222,-0.422678354192345,-0.259268349682091,0.422256060287668,-0.141185354695341,-1.12040273565836,0.0592662040256057,-1.06689704023968,0.488215174935645,0.0353672306827386,0.532383117134159,0.768493051870484,-0.673798206243621,-0.537202351970301,-0.48935288468225,-0.455662893440287,0.119694773390261,-0.835842862843823,0.7947635090704,-1.56120064372593,-0.488400781824237,0.00484453695811213,-0.217426031404196,-0.294130364491994,0.152348783621282,0.778921589631731,0,0.734928153656635,0.252759101241729,0.926145223794572,0.11756055086353,18607.4796108951,5.82076609134674e-11,134,1,"SNETWORK (1 318 18607.4796108951 0.926145223794572 135 134)",c(409311.394239641, 4456304.09094036),"boot_1_14"
"224",319,224,25,0.121951215257253,0,0.000625976104998754,-0.0143921749535591,0.95398363474141,-0.0442163779284509,0.227908606531275,-0.0028124088381047,-0.333499580035986,0.107303949232491,-0.0657220840893336,0.0399775397984254,-0.0272234356431992,-0.0300644515947233,0,-0.064322474039688,-0.0204890521116366,0.929799474904547,0.134319110910532,0.496302809315341,1879.0000000001,932.552978515725,0.155069028411791,1e-10,1e-10,932.552978515725,0.496302809315341,0.283468849816238,0.520694455894223,0.525623794849173,-2.13329474757771,-0.00553916426687938,-0.00407124609798163,-0.435767199302229,-0.892947531814309,-0.354738438694464,-0.569224791268632,0.0822156759340798,0.0694509613549315,-1.92249806158788,-3.19918550967382,2.95778953227709,2.09109305377656,3.34457543928804,1.39019809438495,-2.10076313461611,-0.0836108093699628,0.050919083515229,-0.44426546451665,0.400219535558941,0.157611678152061,0.141140913722782,0.625435374696132,-0.00904209838922397,-0.222861027062173,0.00503153830905672,4.56283263379058,0,0.985940497295592,3.68773953802884,17502.0954849563,1.16415321826935e-10,212,1,"SNETWORK (1 319 17502.0954849563 0.985940497295592 224 212)",c(408549.632730517, 4456593.31355811),"boot_1_15"
"166",318,166,83,0.121951215257253,0,0.0690785765522982,0.0622789302434597,0.771305323076429,-0.101486612204059,0.170773855843107,-0.251676280617362,-0.528658624669566,0.0644075886611214,-0.0636738260184515,0.033263111934809,0,0,0,0.482613655507139,1.17559808883585,0.750115372060196,-0.437257719736478,0.0782638251612745,102.0000000001,7.98291015635,0.111987610509213,559.0000000001,62.60107421885,70.5839843751,0.106783637581089,-1.36076067696567,-0.209089201927684,-0.208157208975281,-1.02643573726948,-1.23079196190716,1.33444765067399,2.59740939554881,2.86872489152577,0.587977266894213,3.03090031065985,0.977832765488685,0.613028749161067,0.737960310421058,1.08819142523611,0.441964325017528,0.286629648568212,0.605822507523227,0.626197795784302,0.499639103541026,-0.972005246566711,0.0424577614205999,-0.3665508321556,-1.32043144973556,1.06852423746982,0.949111670281871,0.139479888458806,1.42710160261737,-0.366642334844221,0,0.0646818994190642,0.507228104399044,0.619136991302672,2.27490929325435,18243.6452184963,5.82076609134674e-11,164,1,"SNETWORK (1 318 18243.6452184963 0.619136991302672 166 164)",c(409012.61690065, 4456331.31357739),"boot_1_16"
"217",319,217,8,0.121951215257253,-0.147922092035158,0.260701362624774,0.0133353238054709,-0.414452648783137,-0.48591134276195,0.589974797820589,0.447514765804409,0.447072277226551,-0.544617766597049,-0.00158735680330838,-0.00885098203428815,-0.00787626301831172,0.00607591112160911,0,-0.214084116378868,-0.149365931490335,0.938091033342833,0.0695066293726519,0.592412403378899,1462.0000000001,866.10693359385,0.3309326172875,4.0000000001,1.32373046885,867.4306640626,0.591698952393656,0.211277851157129,0.498639362232982,0.503178714257005,3.1552457878298,2.27456927149881,-0.249244543730069,-0.258051094503821,0.0503755953489879,-0.400364334632273,0.0346335586639688,0.0179423251560976,0.13259324967909,0.00403740029387941,-0.0205708737977056,1.08407481973783,1.60770604270354,1.36861045256848,2.58324680700897,-1.07924581699176,0.271170769661042,0.218935078561514,-0.0101012733394424,0.461266925839806,-0.303515836267359,-0.429251362274823,0.119418331308611,-0.433881333649154,1.11428222757759,0.000781877814135649,4.30272348336885,0.00657614660802732,0.604642750348108,3.2674543678428,17290.2146976911,1.16415321826935e-10,206,1,"SNETWORK (1 319 17290.2146976911 0.604642750348108 217 206)",c(408421.616944133, 4456701.31355016),"boot_1_17"
"69",137,69,10,-0.951219502266924,-1.21908929216318,-0.928636043652411,-0.910040872319135,-0.616419933711813,0.776375044067574,-0.75338622411119,0.179863925670695,0,-0.622111880697485,0.936326173981548,-0.966736888065191,1.49500339689717,1.39987373666001,-1.16666666666667,-1.2273110890019,0.795618591880344,-0.615259347768512,-0.564186671983928,0.183553530401662,346.0000000001,63.509521484475,0.114615214339691,388.0000000001,44.4707031251,107.980224609475,0.147112022728576,-1.41735408705655,-0.215328539664606,-0.214339102714132,0.382774323285932,0.123553445635953,3.01181323325078,0.598710654950266,-4.80867481410549,0.427450004816632,-5.12671956877437,-0.326168574857875,1.58540003442934,-3.40027485781203,-1.35970404607552,-1.22554527943455,-0.724017627867273,-1.18709706186892,-0.513754292384326,0.652412968001561,-0.222522059623449,-0.820780972106055,1.08185442793681,-1.20447751653003,0.0703514894313403,-0.00525111813776093,-0.619119204079206,0.372171675092736,-0.413803088618139,0,0.516816663605805,0.361885901201778,0.151022819410237,1.83837839366447,4471.34797253863,0.001953125,69,1,"SNETWORK (1 137 4471.34797253863 0.151022819410237 69 69)",c(412435.616648805, 4449848.31405437),"boot_1_18"
"72",137,72,50,-0.951219502266924,-1.21908929216318,-0.874600965511137,-0.923140604641654,-0.650652977422906,0.00751870429594201,-0.521766207751418,0.365224131650137,0.086620944897161,-0.888859433026739,0.936326173981548,-0.966736888065191,1.49500339689717,1.39987373666001,-1.16666666666667,0.142917104749304,3.25118426315426,-0.648797370155339,-0.441651251853477,0.300312158942795,229.0000000001,68.7714843751,0.123072265725,250.0000000001,30.76806640635,99.53955078135,0.207806995467954,-0.865483897361057,0.539236989607764,0.544505261186832,-0.836847369959433,-0.222949864924413,2.73913159648851,3.53025926331886,1.68631724613584,0.653039460193989,1.06771979024446,-0.203612837807948,1.93605666383659,-2.04440539773611,-0.755086334694947,-1.19450121109051,-0.976282899306159,-1.04120003732605,-0.544333713370523,1.07462584451,-0.294853667233268,-0.57547358924101,1.23732331087715,-0.435758197857145,-1.12954852446422,-1.15119707647224,-1.26147194194877,-1.00426977059479,-0.790198104018835,0,0.332209293956494,0.148629009685045,0.40277642259484,2.20416324015063,4908.63430365406,0.001953125,72,1,"SNETWORK (1 137 4908.63430365406 0.40277642259484 72 72)",c(412779.616623496, 4450050.31403951),"boot_1_19"
"76",137,76,76,-0.951219502266924,-1.21908929216318,-0.90162385377376,-0.958186649050972,-0.684563164549945,-0.53479369177687,-0.545725133477562,0.720292726421735,0.148368819265658,-0.90457863079925,0.835356739207357,-0.822043687881501,1.10504556560878,1.4090729970538,-1.16666666666667,0.637840483477639,0.518875205189608,-0.682311875791241,-0.108142652134072,0.168172607521875,200.0000000001,33.634521484475,0.215813051912268,269.0000000001,58.0537109376,91.688232421975,0.195497297374787,-1.23139478431376,-1.00160190696283,-0.97657877048426,-0.183548318291514,-0.342085814567932,0.355175753392085,-0.320452619196745,-1.3440806084018,0.900950869446244,-2.49865859489259,-0.0831980028514724,0.0590337762250258,-1.34417798774944,-0.446650594608996,0.947647808441484,0.819706535360303,1.32563887082668,1.23189563907325,-0.179397447742317,-0.562649537014865,1.10560838592922,-0.89767452990228,0.248608178230497,0.669506655104584,0.721133396768241,0.272923090948796,0.829925480922462,-1.01503475918752,0,0.472439081307092,0.815437254682549,0.582448751303373,3.40195980295539,5220.71823186823,0.001953125,76,1,"SNETWORK (1 137 5220.71823186823 0.582448751303373 76 76)",c(412948.62235175, 4450232.31402612),"boot_1_20"
"63",137,63,15,-0.951219502266924,-1.21908929216318,-0.922324656856952,-0.907411305493033,-0.617130992323944,0.750912307910658,-0.744831795980133,0.178716765979045,0.0131496865236744,-0.721271597855856,0.936326173981548,-0.966736888065191,1.49500339689717,1.39987373666001,-1.16666666666667,-1.06774096453892,2.77941750672876,-0.615877950302386,-0.903043559339978,0.175294712711607,140.0000000001,24.541259765725,0.0953528363771739,69.0000000001,6.579345703225,31.12060546885,0.148902418610766,0.478200548710183,-1.58125277277849,-1.51085576868914,0.414689523572934,0.164001255844833,3.08910595807064,3.52939844782234,0.870913841989362,2.5598612189401,2.34472190162847,1.07386049458639,-0.0925429012624367,1.36422573583442,0.564345396779717,-0.353768292979558,-0.361675255766097,-0.473585394876054,-0.024948423524302,0.981310835559736,-0.4403220172315,0.0488582879741753,0.836510009411055,-1.18579224536974,-0.328532152263378,-0.522919696125503,-1.23501541685506,0.0762748020635549,-0.898633173637796,0,0.516827403162716,0.138557930062694,0.182383302898192,0.837009754944079,4525.81992683434,0.001953125,63,1,"SNETWORK (1 137 4525.81992683434 0.182383302898192 63 63)",c(412476.94174871, 4449878.63915508),"boot_1_21"
